features,class
"[2.03910561318054, 0.5050298042288146, 0.2015534687367087, -0.11489990795117504, -0.1218254150390926, -0.2314510224907446, -0.1908201512507306, -0.19131830687129028, -0.09165854537416511, -0.06837608805210182, -0.03961987312844348, -0.11450038108439367, -0.1083025990095131]",pop
"[2.386731832018843, 0.3445438265247117, 0.10092648704655693, -0.005646688905138653, -0.1045352824598451, -0.1880923022803596, -0.13216652691470915, -0.1543328897537462, -0.1195297956102992, -0.13877314698732637, -0.041059043008645865, -0.11409680853342094, -0.13900743575387012]",pop
"[2.189498347760843, 0.5054789002683316, 0.26875708537413895, 0.2060026370935866, 0.10182870308310202, -0.004057795966332902, -0.13057021405960595, -0.16663214347286215, -0.22554881011207908, -0.18997691631038674, -0.13182740317465863, -0.17780258552885742, -0.14525836036111306]",pop
"[2.3020039480089003, 0.6039235749021586, 0.23018828343006997, 0.03167393674346461, -0.0011994525385215639, -0.12568048360441492, -0.20059215319114782, -0.12837735447648665, -0.14578432493106586, -0.1732520177449753, -0.1786761996036047, -0.19568956258579692, -0.1857888159152255]",pop
"[2.150217944671504, 0.5171897186760325, -0.16779784394772676, 0.003194677230923427, -0.01467863021482168, -0.0807064427816472, -0.047938972974814274, -0.09374697060854567, -0.025787796512931567, -0.040634187713169186, -0.04769273674305912, -0.15062728813716966, -0.11282571716634635]",pop
"[2.47083049693973, 0.9413172950211488, 0.3789935454804286, -0.13544784353911365, -0.1850107298475716, -0.2343717903210804, -0.2027148342575391, -0.2007402017338361, -0.017713122060690402, -0.037109331368604226, 0.008630486533420186, -0.1388096996951742, -0.22156995069917623]",pop
"[2.2499869077382018, 0.8142336899889935, 0.36101088781776725, 0.085931000853474, 0.08732250654800564, -0.006154539705394388, -0.13342603427431105, -0.19806910108444672, -0.13796334291897291, -0.16552054755685888, -0.1803597680329069, -0.28106788000704785, -0.1988607787259056]",pop
"[1.5767845795941209, 0.6429378494800893, 0.5483023472477236, 0.23949119696592713, 0.21810050300906988, 0.08783637293357033, 0.04962765552742748, -0.05454490000034836, -0.04227021525533321, -0.13372826147879857, -0.1393692031361093, -0.18041481223739117, -0.21243663720475342]",pop
"[2.1379513079858863, 0.20486321678077607, 0.002525926258461294, 0.0747140526003245, 0.1428825372779651, -0.03288050394191076, -0.15609486668237263, -0.09208314629018007, -0.07493337476744612, -0.15400662715874766, -0.12859825518720744, -0.08033137791415094, -0.08140596397016127]",pop
"[1.5251068435998505, 0.6404472140200578, 0.21732612579639393, -0.013252788701187417, 0.024133377278381433, -0.028693501380602667, 0.0052095928912821365, -0.03594204529603537, -0.005122768951653362, -0.07829079811972203, -0.025573131250092553, -0.09807601034839036, -0.130418643837505]",pop
"[1.175858728780735, 0.3555593512439076, -0.05199421484227418, 0.00453990363932886, 0.00264759497561685, -0.025903203376767662, -0.03947037544248209, -0.03448967482417791, -0.10651098428861139, -0.0580389094761122, -0.03443422796296625, -0.006208161273207857, -0.07769723548612768]",reggae
"[0.9722268556014418, 0.4279608686494205, 0.019981873864067055, -0.05803949816625582, -0.09308419188827717, -0.15098316415469457, -0.2018126122199805, -0.1399787583402912, -0.08983225235240944, -0.060101903852037945, -0.007346477406259282, 0.02113659888216038, -0.006782473709873493]",reggae
"[1.0291088296079665, 0.41729370792994924, 0.08953199095663814, 0.016507919364168674, -0.0973521764852159, -0.05915114419082664, -0.0734180247446128, -0.10244309558663947, -0.10431533781431931, -0.07742157062214709, -0.07521184368268961, -0.05926060042704033, -0.05031077422958062]",reggae
"[1.0344780377551646, 0.4248525181923807, 0.12791925855643646, 0.1605919201318432, 0.09167896595684306, -0.045856527955164886, -0.08980049732968794, -0.09211596513018754, -0.1349017656756302, -0.1274511167337448, -0.10049191021732119, -0.086646784969371, -0.09118292597274527]",reggae
"[1.1201115749723782, 0.39516036484369615, 0.05701861507045672, 0.1125666447004112, 0.05722338623579178, 0.018593084130607944, -0.046398496838814904, -0.06420781250734332, -0.12058579975270743, -0.12617342025495537, -0.11577225299704574, -0.09960613315876284, -0.07483459474478693]",reggae
"[1.1296502384413913, 0.4349730460953453, 0.013282204439149105, 0.057104392736373494, 0.018641834450592806, -0.001870260703920317, -0.08905953291950477, -0.11553266361519528, -0.11826682701002772, -0.11426667624824798, -0.0792431452769504, -0.08181337643942409, -0.08691782300446008]",reggae
"[1.085091926433829, 0.5388421675432156, 0.11069818193083499, 0.024932209745617606, -0.05809457667023185, -0.12115836549633645, -0.15181662182922662, -0.13219907624621588, -0.13220546592525864, -0.11153476205201864, -0.08112840818874104, -0.05293377408983954, -0.00520191762793942]",reggae
"[1.0418122260419789, 0.41400286260352914, 0.00854675680073329, 0.03711148721666751, 0.034083261493254045, -0.018875873197888346, -0.05143883319189709, -0.07753082374279982, -0.11502839946601885, -0.10100584187519862, -0.08608396803629878, -0.056686279763145386, -0.05737121701960874]",reggae
"[1.1025740048611818, 0.46647434815189104, 0.08110571136292653, 0.05024483473217067, -0.029468166043495635, -0.039827600926912725, -0.0910860056805653, -0.12190352115197989, -0.15141111611431546, -0.13461537973850998, -0.08561218478265407, -0.0638974904650052, -0.05076489506944161]",reggae
"[0.928225541277437, 0.47395974918631095, 0.14627652706272012, 0.055099816042820805, 0.057627531444022426, -0.002104583261662923, -0.010143817065347711, -0.02078069424584553, -0.06262760270384159, -0.08616652631406836, -0.08843344904948842, -0.07554499053284397, -0.08047658614038981]",reggae
"[0.8216789715814322, 0.15617717186318655, -0.11513625342654893, -0.1036061505215851, -0.18224100353010378, -0.09121584122840604, -0.07816884330066695, -0.019955820321245345, -0.05507335914211719, -0.026266611833757607, 0.020819466925941648, 0.02085474103301283, 0.021707921846820962]",reggae
"[0.9302510575795981, 0.3687690537097849, 0.05222364935245284, 0.06693198036702662, 0.08895002434713663, 0.05302147409801335, -0.0059135677615396315, -0.06768873546844074, -0.08550572745180875, -0.05820913129931399, -0.0707599190888224, -0.05693839213920967, -0.06677988484280943]",reggae
"[0.903642953317026, 0.2927114228794747, 0.05683028032447089, 0.07809808087712093, 0.056508080232312165, -0.0136424173975495, -0.0600874652891927, -0.06734861701955408, -0.10250217095590358, -0.07740654144345895, -0.0664637296081383, -0.04098076941158756, -0.045763299589774535]",reggae
"[1.1012001292956173, 0.49812359714046456, 0.08707790931955636, 0.02727802777504855, -0.003636652868446488, -0.08980043059307435, -0.10933544450642436, -0.0786283230086134, -0.0972444564502167, -0.09392486921440181, -0.07021182933998824, -0.070413200864058, -0.08207758402201183]",reggae
"[1.0976122580816245, 0.5491598076024555, 0.24072881246623917, 0.17211452576316846, 0.0796629321383975, -0.0086365506855415, -0.02133498344078407, -0.0321358580249112, -0.07958833412674085, -0.08022551293322254, -0.07596639718009034, -0.0632992681200377, -0.05379579592867916]",reggae
"[1.3202696671610623, 0.6202172767188496, 0.23329650546357297, 0.032518153401057855, -0.07843438544400796, -0.1387503429070928, -0.12549984817820964, -0.11674653600610518, -0.12380255361686443, -0.07655902510670873, -0.08199262936984617, -0.05421526818984062, -0.05865560851641276]",reggae
"[1.9394778683882572, 0.6907891826769604, 0.1906127850788967, 0.2238954028771326, 0.04128938470300267, 0.011413420478441148, -0.11859782274626872, -0.09675463062296484, -0.10841925528825726, -0.13187899463954844, -0.18936726945613142, -0.13405496712768034, -0.1580945661576633]",reggae
"[1.3858059335459119, 0.5454044878657364, 0.12445398843425334, 0.22385770096640847, 0.12076098460574321, 0.028467325390375196, -0.03705651890060709, -0.059122338369982104, -0.11226242557048378, -0.09856799397356816, -0.07141911089494109, -0.0720642353137964, -0.07683853189544125]",reggae
"[1.146119549090133, 0.5000549291482018, 0.21234399944837062, 0.1115025201623815, -0.04120042292969052, -0.05417854204029342, -0.06353650775726165, -0.07667052325010258, -0.10836358115450866, -0.08979086070243532, -0.08171181267902354, -0.05371295436282882, -0.04840170318274191]",reggae
"[1.3175113898008812, 0.5846486431580354, 0.19801388904734765, 0.14093049979372568, 0.04843230299250458, -0.05935247551370232, -0.1297954511957497, -0.12887220823525983, -0.16688071664928192, -0.15415567149435483, -0.08960803038035657, -0.04702057853746812, -0.025162360709189147]",reggae
"[1.3402362675444413, 0.6611398695673614, 0.23620574044640297, 0.13852244065343125, 0.07497129420710917, -0.0016305011490575167, -0.0929650339979813, -0.09611796378507463, -0.16774216442341194, -0.18573630537424002, -0.15930087111987598, -0.12865558601320592, -0.10725137104634495]",reggae
"[1.65438705652644, 0.5506214258615512, -0.0022181119652745418, 0.0998074836866371, -0.03836906422870448, -0.1010806095648492, -0.1611478218821031, -0.140534547174931, -0.12520937441269023, -0.06747698302172314, -0.01265053621742091, -0.0034240964636262933, -0.039014613222735604]",reggae
"[1.809056246094399, 0.717019485291737, 0.27447932311520135, 0.3565168025486728, 0.1401795821678235, 0.05715677959289878, -0.012810214940264391, -0.06813506127692259, -0.14614066570017759, -0.1616020086364801, -0.19346671084412972, -0.17243490458753424, -0.15354496748054058]",reggae
"[1.1921610434156313, 0.404377305963648, 0.19985399228840073, 0.2504463540116447, 0.04810625671455986, -0.05470958671630422, -0.07648492150130694, -0.11973623796710631, -0.13050625894395917, -0.10452684766395626, -0.11211590454198858, -0.07853999722464348, -0.06307260297412048]",reggae
"[1.27517109176399, 0.4945637650923307, 0.08584197196552205, 0.055638186245525106, -0.08282574636747256, -0.08644828693719334, -0.06298848722443715, -0.053566349346155645, -0.12930134796847015, -0.12337630963546353, -0.09796704388105554, -0.09397396310491712, -0.061527978885646456]",reggae
"[1.2977843517844916, 0.5087334316079546, 0.060329844270685336, 0.14975174929871363, 0.04953339900336731, -0.03913768632727922, -0.11182887029496556, -0.15524068766861454, -0.17668374102032083, -0.15368930506175443, -0.10556540991490805, -0.08551226589943431, -0.08489720233446402]",reggae
"[1.342490916704048, 0.5307701577409387, 0.19437287488040367, 0.19567209751222306, 0.025669682337905998, 0.001033778897861081, -0.09767302276326287, -0.12096059905317467, -0.16358882289591595, -0.15900120726336872, -0.10934412654587128, -0.12084519175863306, -0.10956624437819006]",reggae
"[1.1583175303710374, 0.47514868296189683, 0.15613642236169684, 0.062148596719616096, -0.0025018511536686085, -0.04075932683690036, -0.1065394428353676, -0.13148725051708876, -0.15246102556296, -0.12070891180034066, -0.06493071514480835, -0.0447141170628283, -0.07650813010662072]",reggae
"[0.7584001521355158, 0.3892010282752111, 0.198552400293943, 0.1301180509652275, -0.008935166902694731, -0.05634178082243349, -0.12181665001269407, -0.14712028615064504, -0.12928484507362964, -0.10664524925623063, -0.06497817644347509, -0.0472480624767413, -0.02772701810259519]",reggae
"[1.0016806063954484, 0.5573715913437297, 0.31164029188244197, 0.1642141133150459, -0.017035104833802446, -0.09718871226435968, -0.16644409054710207, -0.190797692039105, -0.18647053308756334, -0.1471611778240122, -0.11014140365864723, -0.06528614249044999, -0.011568975856144893]",reggae
"[0.8075238023195811, 0.4249945076488385, 0.2635283662447671, 0.1280000587180252, -0.0017885686671004534, -0.053614266451517664, -0.14017615328933303, -0.14681637414820206, -0.14746673591099657, -0.12673941675895886, -0.08686198640562084, -0.04049168759348523, -0.01582550720662697]",reggae
"[0.8959324732324465, 0.45053714697224123, 0.2316970690969227, 0.18023160539001562, 0.04002699062571645, -0.04879541830177601, -0.13149146586401442, -0.1555580705351964, -0.14675661352298375, -0.1392291913929328, -0.11118647531098935, -0.06819692602807305, -0.02865078224152803]",reggae
"[0.7111315505682518, 0.35680774692735245, 0.1415278195086041, 0.10843421304410006, -0.011786535749450537, -0.0760446230737082, -0.1150901872070003, -0.12013348234147744, -0.09986805751440488, -0.07590179208219466, -0.05358351595460556, -0.04179419424289705, -0.013968897266891179]",reggae
"[0.7722185290269883, 0.4228587626131374, 0.21867120917303143, 0.10613636675829448, -0.0002469647660631189, -0.06633836600586006, -0.14256763582080095, -0.14466941630079427, -0.12788560819595368, -0.11050613254284909, -0.08854690723735811, -0.05593688554070694, -0.022455940473251258]",reggae
"[0.8335753361329774, 0.4773712517844802, 0.2141669044434448, 0.11897075737663675, 0.011205551103978242, -0.0537331218721319, -0.12544791778101108, -0.16538276546170205, -0.1428610858828112, -0.1121509409762261, -0.07639662189037638, -0.059729606601282854, -0.028996388661062026]",reggae
"[0.794482406406004, 0.39874552188938595, 0.16413068040831877, 0.09015766063428468, -0.008984518656904868, -0.05232033214501095, -0.1220290382409822, -0.129256245670256, -0.11015496987073176, -0.08721204577001898, -0.06007661966961433, -0.048215951012039106, -0.02955025250741618]",reggae
"[0.8104756374478266, 0.41097137275580864, 0.2351384977661609, 0.15189763045000798, 0.029168701224393304, -0.02070152523472143, -0.10138506803111529, -0.12299313044543876, -0.12306468724419144, -0.12902294930477107, -0.11717085736326849, -0.08713166593554411, -0.04858239881853798]",reggae
"[0.8039589164209484, 0.41903110119392434, 0.2542395214468484, 0.196677988071918, 0.05470458089514116, -0.019058014618656912, -0.11586379633732048, -0.1566192367124601, -0.15088528515291166, -0.12767091417225337, -0.10404351123822522, -0.07917533923662537, -0.03403213645620068]",reggae
"[0.8288024597215057, 0.3829499874173517, 0.11448186346908291, 0.07685565759640978, 0.012253870019709047, -0.027367890388068167, -0.10931269716102374, -0.15600448828630709, -0.1570254259918385, -0.14065004945756018, -0.10123840097025953, -0.07346743330098121, -0.05238841677585821]",reggae
"[0.8738998508127446, 0.5773719400712681, 0.4068101089303948, 0.22875689123249568, 0.11608145291910053, 0.05039352704269762, -0.0551110845248051, -0.13610250275977082, -0.18941442763955071, -0.19116760867517757, -0.15405666290442588, -0.12307725981010441, -0.07779479002026236]",reggae
"[0.5569762953632218, 0.10909619326109551, -0.08718452031932074, -0.08342060953369454, -0.1483539380373642, -0.07558399313531138, -0.03957364975911371, -0.005241881614152376, -7.75852722280803e-05, 0.0011076485387872719, -0.006064935356690965, 0.0077458487273805296, 0.03122191795111062]",reggae
"[1.2474571117116682, 0.5862452129975404, 0.2644345320117823, 0.15896505212294246, -0.0692777434230872, -0.008542138844638676, -0.07687068081081652, -0.15423745970641556, -0.15414204757751035, -0.14612814979327537, -0.14609077482167462, -0.12561007617639666, -0.06545591762689112]",reggae
"[0.9318990592394916, 0.2605956630278667, 0.013700737172222956, 0.18752389239164, 0.08657184311317442, -0.06642653899794905, -0.06606661711997373, -0.05824914147312367, -0.05929823895184238, -0.07538192654330134, -0.05455084462576168, -0.04519595776732567, -0.046128959775717994]",reggae
"[1.2917804682487835, 0.48471450638076974, -0.09521570978791774, 0.10643337685152883, -0.07108027826115679, -0.1216656977215689, -0.014438755212001317, -0.09377296662546827, -0.09977878184023072, -0.08774198208602994, -0.1634304648113044, -0.20100973293973937, -0.08037201530081341]",reggae
"[1.4918978182359586, 0.6261678796613767, 0.2693389434617382, 0.10350114119128581, -0.04564228278576897, -0.09179504138481438, -0.1564705388753102, -0.20654542632709905, -0.16811872534540317, -0.1467071635787383, -0.09919604899603203, -0.0681343619331011, -0.0327328921433037]",reggae
"[1.209868982647935, 0.0448177668289187, 0.24497987865049436, 0.11020969456610796, -0.053857629241100595, -0.0010728735834247094, -0.07152825030933321, -0.0722082955473954, -0.10768688725002011, -0.10571695812842928, -0.08730540742974247, -0.07804747346483133, -0.045448869877476906]",reggae
"[1.0600493214454605, 0.3973263671809569, 0.10249760187695643, -0.051414628422734206, -0.18449584740186778, -0.13268169443000585, -0.12601518858413066, -0.08703071068542316, -0.11261886416031003, -0.0894396533010219, -0.03224275475322505, -0.028997995762243, -0.026022692194029046]",reggae
"[1.231186058398405, 0.21997843466448047, -0.07822349910836472, 0.029247913177018265, -0.22425117463715677, -0.07091441085468494, -0.00817307001617339, -0.04992418184811887, -0.047415200580101506, -0.024178271183111236, -0.04692179993569098, -0.03287126953877169, -0.015536635762140958]",reggae
"[1.4020394195871893, 0.4011955214202751, 0.19981999778320908, 0.13481559201051047, -0.06455789408471518, -0.0422026697702754, -0.08130524886386971, -0.0711801732456361, -0.16848807133223248, -0.1480379190461011, -0.11883651209914547, -0.0765421724273026, -0.04899382494725845]",reggae
"[1.3797641756557764, 0.5436519635574927, 0.055456463227623994, -0.13419018498424773, -0.25262951722575083, -0.2200364564997796, -0.18147105732213595, -0.19884482532228104, -0.10356991798199636, -0.04169903019661259, -0.006497312692881598, 0.0057081518037498365, 0.012127994266293525]",reggae
"[1.4058705953562018, 0.3552963600603135, 0.19049098805998793, 0.1586960407727332, 0.052163617986565866, 0.016417319818656618, -0.01818322824387314, -0.07831438179914608, -0.1255008752506226, -0.12837578699817503, -0.12738449595637455, -0.10210410102214282, -0.06731806227688059]",reggae
"[1.045392600027373, 0.07345690917539181, 0.4367200406920525, 0.21467652080334554, 0.07242897246754634, 0.10758776936197673, -0.1008284375665572, -0.054818024408632926, -0.07895513936316403, -0.10373630747746912, -0.08544179034951806, -0.08985470455515687, -0.05716599572444491]",reggae
"[1.6986875565272994, 0.6272900360458744, 0.4727909890614695, 0.15896131644150518, 0.12568080107864646, 0.017407107405014395, -0.03750414365698106, -0.13458767540420266, -0.1372074525314379, -0.1441417890863171, -0.1503385824911294, -0.1321459173736375, -0.05140049933462852]",reggae
"[0.7031802600908306, 0.32102355702259777, 0.16150572464830604, 0.12393908849295769, 0.04048578870075582, -0.010293379345971897, -0.02984216494042795, -0.07742575806064128, -0.07854566335706406, -0.100684150981551, -0.0893299822251126, -0.08045632378850408, -0.05156823228753057]",reggae
"[1.0816179603187575, 0.4328058277428611, 0.1916047989282005, 0.17532588637868704, 0.13724950434437141, -0.028511740622473133, -0.05500644324826911, -0.0803366336641671, -0.10962944697113308, -0.11848865635464188, -0.08259428242212295, -0.08138576988601366, -0.07750099165139696]",reggae
"[1.2924222355491224, 0.5407389552686124, 0.24101019598311282, 0.06715783557359649, 0.003965600600736256, -0.02578597474614764, -0.09394498970396922, -0.08239628013591764, -0.12612948222016326, -0.14690205484436042, -0.11573316151193591, -0.0986842812856228, -0.05350289477765916]",reggae
"[1.1526929863668998, 0.4460607758907848, 0.06268256363422796, 0.07867413055182114, 0.06030908797735404, 0.015155063600690716, -0.05432018473892337, -0.09868894926227377, -0.09415592475170358, -0.09993279842297202, -0.05816979174472122, -0.06782874257377532, -0.07154316665053398]",reggae
"[1.1379668637221334, 0.4832603999824546, 0.13692431017358078, 0.06633945605596814, 0.013455019991829067, -0.023045657732951325, -0.05635187499949739, -0.10568650239486772, -0.1255747238481561, -0.12045564406853917, -0.06597463625418287, -0.05199847906224723, -0.03545493848646273]",reggae
"[1.0648468943840437, 0.3345934704141592, 0.03316314219136189, 0.00546320327482958, 0.02068796641384746, -0.07601926076428236, -0.06881485851879497, -0.05768518892315782, -0.07514070960463715, -0.07839306582142375, -0.046713536285594354, -0.05474415838931507, -0.057030746777894104]",reggae
"[1.488389673401261, 0.3609750382096879, -0.10068708763405682, -0.02554047421168755, -0.009073458431506445, -0.04904129607856086, -0.08670217493338106, -0.06934727976169656, -0.07347456575271638, -0.07784307068158249, -0.07265924075144463, -0.04286837317603912, -0.04359124035881148]",reggae
"[0.48462039603171514, 0.09150389556213143, -0.057248941774900655, -0.030600041766161296, -0.059967917097596066, -0.010837373396138255, -0.004102760137144506, 0.019828713598354225, -0.00660322973402926, -0.0003288980399744074, 0.025043458371483994, 0.01924203727663153, 0.019771372296723735]",reggae
"[1.7687910370149649, 0.3992840730982405, 0.10984918858993478, 0.08181093666117961, -0.13789416397748983, -0.14190454501715358, -0.07722456898483647, -0.18914121138945222, -0.19486129250987114, -0.17788877587269503, -0.13989868499374936, -0.06036982333380734, -0.02814684346356484]",reggae
"[0.6956894895122996, 0.3531443969660795, 0.22228249174960807, 0.18235133847575472, 0.0839978531621965, 0.014286701220820512, -0.024834427834362082, -0.08692410875657347, -0.09090373661341053, -0.08950858975871816, -0.08828882883531228, -0.07463439372566218, -0.04675228554929702]",reggae
"[1.1346749566780543, 0.4208557186431063, 0.027743909097107212, 0.1529529218201365, 0.01546917251095354, 0.01962186862478867, 0.04414217468289861, -0.04808461981701355, -0.05735631765774053, -0.10383515416580856, -0.12730081877094263, -0.1045813696571225, -0.06932908376338114]",reggae
"[2.1290644509970074, 0.7925021723066972, 0.5075620296938016, 0.3320787717319887, 0.15010848447166059, -0.11747847182128691, -0.0997878684715985, -0.20815148207119755, -0.35186770203266055, -0.32960269697585726, -0.25259693062378885, -0.24983566008240035, -0.1468716323794152]",reggae
"[2.308978929383562, 0.8415034806436036, 0.210449857726928, 0.3503144927250599, 0.12243501249359891, -0.00469840151882427, -0.10624982539963805, -0.2840185925577846, -0.27430459604110363, -0.26136278131434615, -0.23880589320786474, -0.139083185102793, -0.033596801789119245]",reggae
"[1.3558171257767226, 0.5873210291166405, 0.0688241386747596, 0.13256351877626868, 0.012476054165995934, -0.03907613677839063, -0.06525946512495685, -0.147140851836983, -0.17337926269281656, -0.12364525061947414, -0.09765015540857915, -0.10492219083307303, -0.061548266040223995]",reggae
"[1.441619199043791, 0.6984819584254961, 0.12020464138125236, 0.1135308053903903, 0.009334280911430954, -0.07267867630130719, -0.03337036917514797, -0.12049144064325777, -0.14698619080500847, -0.1509542410420735, -0.13522633721669372, -0.13528735273209225, -0.05793880174789126]",reggae
"[1.075063817351103, 0.40914427824338384, 0.057466661912512554, 0.09155846634184693, 0.1016993100984555, 0.07912009067425663, -0.029584824756850227, -0.07136792466051325, -0.13775317394681394, -0.13881428029808243, -0.08805259366410592, -0.07694796649813203, -0.07505051869466238]",reggae
"[1.3568471879247495, 0.5242524483575742, 0.17179721899972036, 0.05446086128418782, -0.01862500309398861, 0.040353092649018624, -0.03030086552925774, -0.13304730172620421, -0.18657263704858992, -0.10366051358645331, -0.19130939046607198, -0.12063886027022122, -0.05698725922979889]",reggae
"[1.4295290182351552, 0.5866291325451028, 0.21048706745409437, 0.16804576184291842, 0.044404866782015, -0.05379515582257854, -0.20953543054393173, -0.26097463870996207, -0.26821513733390506, -0.2681991446068034, -0.21220484504632037, -0.12176781888982172, -0.05629216630784815]",reggae
"[1.4368467500947673, 0.4064648041113464, 0.3907859363438995, 0.20205941140142072, -0.02965719686192187, -0.05656443583629682, -0.10495954739640265, -0.17458063809231528, -0.22598957277887236, -0.18152182888702798, -0.22227916466835862, -0.12412065162893154, -0.07438692703010107]",reggae
"[1.4864118090550764, 0.33042259217330155, -0.023148559183306435, -0.03183368542855189, -0.008862295463200462, -0.0995427037083207, -0.04566696842352289, -0.09782838779791717, -0.09402888106065017, -0.058084933504624084, -0.0707607342797453, -0.04518777469296358, -0.04086511800639101]",reggae
"[1.708589443548099, 0.906491967840033, 0.509229471653472, 0.30331747024149, 0.20671110966397768, 0.1401746121108874, -0.022170695993903772, -0.12463401647328431, -0.204444464436992, -0.23705431515785746, -0.21041628943975257, -0.18445796755804125, -0.12297563838961882]",reggae
"[1.7098361216890527, 0.9081987440017436, 0.509668914293908, 0.30417881552785786, 0.20776260938316662, 0.14136237640286783, -0.021054238639450225, -0.12375824738996472, -0.20328060907869544, -0.23586234091243377, -0.20936794761459915, -0.18382152102599392, -0.12222406711527506]",reggae
"[1.7909374479798512, 0.22905534213857237, -0.35319809033427096, 0.10198810720910698, 0.09029947630571099, 0.0710751661622715, -0.07528736396343295, -0.13029703013376867, -0.07015692735480897, -0.07420122608413522, -0.16054106638028087, -0.06927231860068014, -0.00961292406067915]",reggae
"[1.816504259878064, 0.6991950592127729, 0.4238292262396167, 0.21010222162724512, 0.04452403840943304, 0.11703288287864717, 0.016146392425459177, 0.002825597240250084, -0.07601920034788817, -0.09584517091325571, -0.06382943564323404, -0.10688416296278791, -0.13580994273346753]",reggae
"[1.232940764582993, 0.5765118002465144, 0.22384730257566535, 0.14097619089835345, -0.11687229845122615, -0.12946087096532097, -0.16857117533848864, -0.1566337701134383, -0.09528592667296919, -0.08895034227727878, -0.048811268875513354, -0.06706539718743833, -0.06226315977983424]",reggae
"[1.1201213535439998, 0.37813597965197815, 0.21616544900924384, 0.24230884889592158, -0.03940312921774686, -0.05865888041572463, -0.10005481630170869, -0.09682449796599153, -0.08229407780821822, -0.09434880869780224, -0.03541071080000178, -0.03531308509484442, -0.05851009279362553]",reggae
"[0.9395440674127081, 0.030941919868777406, 0.03760947600537832, 0.15722964367320738, -0.02336856014946693, 0.06094203473508204, -0.1188493750908462, -0.061531525922419984, -0.10948394038320727, -0.11540753291374674, -0.040780129345049876, -0.0670345195507634, -0.04108711335384954]",reggae
"[1.678880783444854, 0.5865538591655608, 0.34039898805964686, 0.3624123653451194, 0.19581549083375693, 0.16590584208716475, -0.027065839270782488, -0.15383548474597816, -0.1673361815585383, -0.19083613529004578, -0.19752096031911576, -0.1511195490833126, -0.14475535729246627]",reggae
"[1.5724135340046963, 0.540823725164226, 0.3259774207856968, 0.33701895356649253, 0.18314537381111876, 0.1560338997298745, -0.024092321619379884, -0.14310443612477602, -0.1560875655293917, -0.18001622748957957, -0.18798370494085645, -0.14067771090939946, -0.13440643859519796]",reggae
"[1.5724135340046963, 0.540823725164226, 0.3259774207856968, 0.33701895356649253, 0.18314537381111876, 0.1560338997298745, -0.024092321619379884, -0.14310443612477602, -0.1560875655293917, -0.18001622748957957, -0.18798370494085645, -0.14067771090939946, -0.13440643859519796]",reggae
"[0.8087988050940611, 0.2992450725913241, -0.047523676743478, -0.010169060359294296, -0.0306084435380499, 0.026570461652216805, -0.0493876253432588, -0.07326590713858082, -0.020367276667346106, -0.035384968721140324, -0.026127480045621227, -0.02747652975156141, -0.03604537088891644]",reggae
"[1.2922739230686346, 0.48864212416702646, -0.010883307389789515, -0.05784163258598658, -0.17514723777282662, -0.08931451556714853, -0.13276202159462683, -0.11525017786003518, -0.04351985979686885, -0.04484890535482505, -0.006455069351432454, 0.014609371638140418, -0.03749269711722722]",reggae
"[1.2553667160308672, 0.3163512732929225, -0.045059995565117826, 0.21289993484108558, -0.1296642689214684, -0.05606583013671605, -0.06621576816109231, -0.18522312115254305, -0.12293951616896094, -0.17105230838443392, -0.10369778886087232, -0.05968858025161159, -0.04314373659727534]",reggae
"[2.6981589783728746, -0.6280964213732199, 0.1054332057620703, 0.029162827529421637, 0.12119152148707084, -0.12854568677289657, -0.07421642528068641, -0.04771372501815279, -0.08891881924925987, -0.048967476041207894, 0.0192816167934788, -0.04834885726020833, -0.012777903902041188]",reggae
"[1.7103283421100044, 0.5490876325978715, 0.29347123949744175, 0.013125185532145272, 0.0655261039818646, 0.10724107969525347, 0.025252704542261004, -0.006900157249005481, -0.07752104862184155, -0.1481573356527544, -0.09786625037041102, -0.12237398559613817, -0.15731561503954872]",reggae
"[1.4365853894803784, 0.12104335169946369, -0.08414745137032018, -0.1296099836034709, -0.013752558645954841, -0.029676700632820564, -0.0232231504201913, -0.07695900732006034, -0.08054001304356256, -0.07782503236511797, -0.08236392147486774, -0.05881041478673796, -0.061483744440862506]",reggae
"[1.4269237989272276, 0.8122320103802348, 0.22798406308198835, 0.12088136447873503, -0.0013174772664931473, -0.037582018913026656, -0.07528902913521232, -0.09523872338551, -0.06592697614037422, -0.04679136015271637, 0.0009179064457589071, -0.006538890458639072, 0.035564309985413274]",reggae
"[1.3745583651769457, 0.4278538680699445, 0.2833061888252655, 0.2542820153512745, 0.10008326508323988, -0.008987387450448444, -0.024072779886864376, -0.05213381320346176, -0.190256012625434, -0.09716516367978106, -0.1372005607667219, -0.1377173581740992, -0.12350589886535224]",reggae
"[0.9731691796734997, 0.1849342703704099, -0.11102436142408896, 0.10453322064910915, 0.03853983588703525, 0.040130194901785085, -0.0491343380656587, -0.07561954492690359, -0.04906616999227887, -0.049686664420593656, -0.08335286349989578, -0.04487473200083224, -0.011291725478426218]",reggae
"[1.1819221933397117, 0.24094151609858833, -0.13344831379729147, 0.13756891500198895, 0.053911331137559595, 0.05760807842427753, -0.05333376130879654, -0.08752473465464482, -0.05450211366726754, -0.05542893262283843, -0.0954065542129045, -0.050439740134985325, -0.010084605523181097]",reggae
