features,class
"[0.42918587, 0.38955978, 0.3812041, 0.51173997, 0.50091195, 0.4799018, 0.4693812, 0.45109478, 0.413736, 0.373703, 0.43666345, 0.4189019]",hiphop
"[0.33595496, 0.30698964, 0.40310526, 0.45979884, 0.5423231, 0.47725174, 0.5247784, 0.5161811, 0.37038395, 0.3128185, 0.3796445, 0.44112444]",hiphop
"[0.3751371, 0.42144644, 0.5087844, 0.5483674, 0.5274146, 0.5137695, 0.44497177, 0.46475643, 0.49739635, 0.55454457, 0.43965748, 0.3907554]",hiphop
"[0.44031402, 0.38194084, 0.4022689, 0.38860455, 0.37331536, 0.4056683, 0.4527534, 0.5329653, 0.5381713, 0.5294471, 0.49253115, 0.47554505]",hiphop
"[0.556322, 0.54605466, 0.49240625, 0.35911584, 0.4001072, 0.3836668, 0.42714182, 0.3393475, 0.3199189, 0.3645425, 0.39799312, 0.51220316]",hiphop
"[0.52635276, 0.44880855, 0.4354952, 0.5317105, 0.41276273, 0.3369613, 0.38563606, 0.50206643, 0.4689948, 0.44293275, 0.5102316, 0.53149515]",hiphop
"[0.556322, 0.54605466, 0.49240625, 0.35911584, 0.4001072, 0.3836668, 0.42714182, 0.3393475, 0.3199189, 0.3645425, 0.39799312, 0.51220316]",hiphop
"[0.43953463, 0.49402326, 0.455705, 0.43344048, 0.38190293, 0.3654429, 0.3571457, 0.37228033, 0.3870588, 0.44847897, 0.52800184, 0.46588144]",hiphop
"[0.37597662, 0.33858952, 0.3264822, 0.34336978, 0.3352049, 0.33211464, 0.3360057, 0.40224102, 0.5467948, 0.57164836, 0.5040326, 0.43226]",hiphop
"[0.7078931, 0.7793775, 0.66889405, 0.4768216, 0.44019872, 0.38350433, 0.36760527, 0.39521614, 0.5493611, 0.49911675, 0.4567349, 0.5238272]",hiphop
"[0.46336058, 0.4717791, 0.4644491, 0.4379025, 0.47133344, 0.46507528, 0.48365527, 0.58556485, 0.5296621, 0.5450511, 0.6278978, 0.4978412]",hiphop
"[0.4369336, 0.4966987, 0.50700784, 0.4614913, 0.42132697, 0.44679523, 0.4256164, 0.42491105, 0.45188278, 0.43099165, 0.4339274, 0.43653265]",hiphop
"[0.43952703, 0.46536648, 0.46595764, 0.51675874, 0.5875988, 0.62440926, 0.5700248, 0.56308466, 0.5142496, 0.46777683, 0.4808513, 0.46380913]",hiphop
"[0.42798126, 0.4758912, 0.4527071, 0.46665582, 0.47338802, 0.45303026, 0.4357498, 0.47887474, 0.49358347, 0.5155718, 0.555401, 0.49037609]",hiphop
"[0.44896796, 0.43470466, 0.42449668, 0.40114012, 0.3543259, 0.37074465, 0.47563243, 0.56846476, 0.66287506, 0.7085931, 0.50013644, 0.40686956]",hiphop
"[0.52861726, 0.49392447, 0.5459313, 0.5657163, 0.5694296, 0.58207595, 0.6061686, 0.67387474, 0.65159625, 0.6398943, 0.60367405, 0.5447715]",hiphop
"[0.4652504, 0.47291487, 0.48871553, 0.40790448, 0.46033743, 0.46320137, 0.38478342, 0.41205376, 0.42830202, 0.51930976, 0.5223941, 0.4975211]",hiphop
"[0.49269632, 0.6314161, 0.52540255, 0.47325173, 0.51056576, 0.54736036, 0.47860053, 0.46804312, 0.5431032, 0.4614786, 0.4193788, 0.42964342]",hiphop
"[0.50873756, 0.43659586, 0.42335296, 0.47495228, 0.5690584, 0.5227773, 0.45879838, 0.4565942, 0.46742994, 0.49271086, 0.49837855, 0.48145607]",hiphop
"[0.48932016, 0.5058685, 0.50123954, 0.52547854, 0.6083459, 0.6296429, 0.54847074, 0.5045024, 0.5135505, 0.5378415, 0.5617221, 0.47721657]",hiphop
"[0.42490265, 0.40240577, 0.387495, 0.43807825, 0.48105216, 0.4147183, 0.39753628, 0.46280825, 0.5683733, 0.6986688, 0.5866563, 0.47217444]",hiphop
"[0.4467434, 0.4272164, 0.42611507, 0.4678289, 0.5652683, 0.6248209, 0.49746153, 0.46960828, 0.46203557, 0.44723892, 0.44271216, 0.44266623]",hiphop
"[0.5308022, 0.43079844, 0.35291564, 0.34290847, 0.35171333, 0.3407694, 0.3639868, 0.4312592, 0.5367168, 0.6152624, 0.6039167, 0.607278]",hiphop
"[0.57810485, 0.51265436, 0.51772165, 0.52437085, 0.55081904, 0.55587447, 0.5714834, 0.60863155, 0.63845044, 0.60621524, 0.53378963, 0.551977]",hiphop
"[0.3771169, 0.37535888, 0.41573226, 0.48970088, 0.5749293, 0.5032436, 0.36744836, 0.34521544, 0.40675548, 0.4206193, 0.40593487, 0.41683415]",hiphop
"[0.47642574, 0.48572448, 0.49337798, 0.5828278, 0.5244668, 0.43222946, 0.40982577, 0.40699437, 0.44039354, 0.44447497, 0.49677137, 0.49466878]",hiphop
"[0.50314355, 0.58802074, 0.62508273, 0.53875566, 0.49204746, 0.4589755, 0.44019654, 0.46728805, 0.58342284, 0.60869235, 0.55631816, 0.5399428]",hiphop
"[0.37658682, 0.45178246, 0.5966115, 0.4718449, 0.40831736, 0.376103, 0.41972277, 0.4167658, 0.44596058, 0.48085687, 0.37326756, 0.3529073]",hiphop
"[0.44139, 0.30552754, 0.3252968, 0.40065512, 0.45663974, 0.33318198, 0.21843949, 0.36186188, 0.3874543, 0.3218218, 0.2842525, 0.29697266]",jazz
"[0.3541681, 0.32344392, 0.32724616, 0.2978772, 0.3657116, 0.55558276, 0.3733807, 0.27714482, 0.23290308, 0.25720873, 0.23892245, 0.33280793]",jazz
"[0.39909402, 0.32700226, 0.22919041, 0.18744586, 0.12930438, 0.23989691, 0.20703113, 0.18869379, 0.24313666, 0.3116547, 0.44209412, 0.30847463]",jazz
"[0.22569439, 0.32342386, 0.49257568, 0.239034, 0.27265263, 0.35292754, 0.44116405, 0.21440457, 0.28309312, 0.22319575, 0.36977658, 0.3945492]",jazz
"[0.08935627, 0.07805213, 0.1830177, 0.2726137, 0.13272263, 0.100789316, 0.29440418, 0.19620018, 0.13535582, 0.21231632, 0.15576072, 0.21216895]",jazz
"[0.30302778, 0.16451623, 0.1663174, 0.2575233, 0.18290363, 0.22493047, 0.17249371, 0.22814906, 0.4039853, 0.28505915, 0.293305, 0.29645246]",jazz
"[0.22259255, 0.19598766, 0.29486653, 0.34999147, 0.24935727, 0.34618017, 0.37177762, 0.20975912, 0.20922892, 0.21515237, 0.31059855, 0.3222084]",jazz
"[0.24007024, 0.2583588, 0.16547202, 0.2599981, 0.17288487, 0.27947468, 0.109900475, 0.11421242, 0.11190101, 0.15232153, 0.33516994, 0.166403]",jazz
"[0.38643166, 0.36357102, 0.35364708, 0.36936152, 0.30178285, 0.35073793, 0.33848426, 0.37530917, 0.3022559, 0.31865048, 0.45982927, 0.3677482]",jazz
"[0.20210564, 0.36754188, 0.26148352, 0.19757304, 0.24138968, 0.20311062, 0.32710817, 0.27825254, 0.34814957, 0.2581201, 0.25895694, 0.25924012]",jazz
"[0.26478517, 0.26424605, 0.43905094, 0.38020447, 0.35812065, 0.2460828, 0.25504285, 0.4180229, 0.33459997, 0.3641857, 0.32599244, 0.30584425]",jazz
"[0.3366653, 0.1966316, 0.36970702, 0.30696, 0.20823905, 0.3687629, 0.26376286, 0.35152146, 0.26152244, 0.3844712, 0.33333117, 0.22390896]",jazz
"[0.4413571, 0.3100775, 0.3311063, 0.3532395, 0.28808203, 0.36854985, 0.343524, 0.38316306, 0.41581845, 0.3714157, 0.43784326, 0.32126737]",jazz
"[0.31503123, 0.2577859, 0.2512394, 0.24356036, 0.26239395, 0.29013008, 0.30809528, 0.38751376, 0.3696429, 0.4524908, 0.38674662, 0.24779822]",jazz
"[0.26815483, 0.106117174, 0.26331666, 0.18190421, 0.29161945, 0.23056781, 0.14039019, 0.21374936, 0.12743434, 0.1879269, 0.17040877, 0.20221098]",jazz
"[0.33863893, 0.30292356, 0.30836987, 0.38268372, 0.3148264, 0.33649915, 0.33797702, 0.3719222, 0.4007465, 0.36968967, 0.30854943, 0.22279243]",jazz
"[0.29633588, 0.19813539, 0.23021248, 0.26478112, 0.19779824, 0.2680717, 0.27930963, 0.20136213, 0.23109491, 0.21307127, 0.2315257, 0.3829833]",jazz
"[0.23013754, 0.24177904, 0.26634762, 0.39304003, 0.26201946, 0.29580513, 0.28536415, 0.27261272, 0.37591887, 0.5823678, 0.60082996, 0.3364772]",jazz
"[0.36396664, 0.23039754, 0.3390812, 0.23273791, 0.30690023, 0.3816922, 0.41036764, 0.5347473, 0.4030768, 0.37157694, 0.2956462, 0.37052855]",jazz
"[0.33222985, 0.297304, 0.26116866, 0.30294377, 0.3282401, 0.26575366, 0.25545648, 0.16978993, 0.1995466, 0.18897985, 0.17567337, 0.20159365]",jazz
"[0.25556016, 0.24397773, 0.23436114, 0.23536867, 0.29788402, 0.2882656, 0.30909953, 0.3310742, 0.36321488, 0.38701802, 0.27573964, 0.24970676]",jazz
"[0.32445422, 0.35743484, 0.39680064, 0.39622635, 0.44442245, 0.5544602, 0.4905202, 0.39842543, 0.45881858, 0.5152943, 0.50249267, 0.35400325]",jazz
"[0.117654905, 0.13391104, 0.22048311, 0.18841036, 0.16817714, 0.19363663, 0.13062781, 0.20394582, 0.3643957, 0.28758362, 0.22447777, 0.18569976]",jazz
"[0.19731323, 0.3852528, 0.22234486, 0.3571466, 0.25627816, 0.31253582, 0.17776436, 0.16223566, 0.18686585, 0.14310163, 0.10508963, 0.14767271]",jazz
"[0.3592519, 0.31131673, 0.3550242, 0.42433476, 0.35262913, 0.3056105, 0.29090118, 0.33560902, 0.34499517, 0.35966536, 0.34874132, 0.40057114]",jazz
"[0.23227172, 0.22540376, 0.210777, 0.30805594, 0.21878593, 0.2431133, 0.4776161, 0.31958696, 0.2857193, 0.25895077, 0.24684364, 0.19078746]",jazz
"[0.16407427, 0.21890494, 0.11619459, 0.13585714, 0.359835, 0.30888474, 0.13362716, 0.14441697, 0.22763507, 0.2876175, 0.19687966, 0.12788413]",jazz
"[0.27643472, 0.2952212, 0.31041443, 0.3143122, 0.28675425, 0.3424878, 0.40043402, 0.47846323, 0.40043864, 0.3026938, 0.27368224, 0.22070451]",jazz
"[0.22315168, 0.21892168, 0.23007299, 0.2769528, 0.27287084, 0.29348272, 0.23978426, 0.30234358, 0.32417643, 0.3035033, 0.34014913, 0.2932073]",jazz
"[0.31064433, 0.39770427, 0.36903235, 0.39607143, 0.31147856, 0.28699428, 0.2953341, 0.26066774, 0.27638313, 0.24226733, 0.24051729, 0.26431674]",jazz
"[0.2146322, 0.25515315, 0.26313928, 0.21949063, 0.3017322, 0.21713455, 0.14855596, 0.126325, 0.2251753, 0.34881142, 0.2888357, 0.21226288]",jazz
"[0.23491736, 0.22107895, 0.2677478, 0.31440645, 0.29027238, 0.31536895, 0.31199038, 0.34224597, 0.32974407, 0.4005033, 0.42908895, 0.27598396]",jazz
"[0.24605641, 0.24294898, 0.30612814, 0.22925149, 0.27119222, 0.26463833, 0.3552898, 0.37676695, 0.30834034, 0.2982016, 0.22263631, 0.24845456]",jazz
"[0.2465225, 0.2766732, 0.25855124, 0.28703976, 0.24070685, 0.22637142, 0.23001535, 0.23032619, 0.3113122, 0.36786476, 0.35659105, 0.25525963]",jazz
"[0.25841543, 0.16904902, 0.22403003, 0.41297618, 0.35302532, 0.46515206, 0.2871829, 0.32696426, 0.4417954, 0.2851335, 0.2930472, 0.22309999]",jazz
"[0.40276834, 0.23674847, 0.32309797, 0.20800579, 0.27404815, 0.20397356, 0.18808769, 0.23580709, 0.1936034, 0.30061454, 0.2575312, 0.3506129]",jazz
"[0.30892813, 0.3236205, 0.44823328, 0.2432019, 0.27467299, 0.39696738, 0.20402618, 0.30575, 0.24800278, 0.37960356, 0.4905024, 0.2454349]",jazz
"[0.24355072, 0.26897287, 0.27043673, 0.284077, 0.25442562, 0.41895008, 0.28919291, 0.32450402, 0.27385992, 0.24972446, 0.29892287, 0.24206574]",jazz
"[0.39276478, 0.23968513, 0.17698225, 0.16767026, 0.24655609, 0.35940966, 0.25530797, 0.36146334, 0.3393067, 0.2521802, 0.3142137, 0.3224723]",jazz
"[0.28535777, 0.23465192, 0.18863346, 0.2759449, 0.24775076, 0.32734674, 0.20278773, 0.22345091, 0.30280322, 0.21505463, 0.24282122, 0.22520967]",jazz
"[0.3483102, 0.2765177, 0.15278283, 0.19405396, 0.16636916, 0.19579524, 0.22377473, 0.2743971, 0.33133417, 0.23174705, 0.2037571, 0.24151956]",jazz
"[0.329709, 0.2079218, 0.35642955, 0.45226386, 0.30668882, 0.29600406, 0.23860359, 0.3467003, 0.22164068, 0.26235762, 0.40286762, 0.27686825]",jazz
"[0.23491523, 0.18788648, 0.27190614, 0.2841687, 0.27633095, 0.37490022, 0.30896592, 0.3284617, 0.20357616, 0.2785758, 0.35307562, 0.31965196]",jazz
"[0.2916274, 0.21511789, 0.2580917, 0.24818192, 0.2707, 0.21136227, 0.22268644, 0.3779757, 0.25218815, 0.3206234, 0.18808205, 0.19300136]",jazz
"[0.250789, 0.25030777, 0.4333261, 0.33391723, 0.32775137, 0.26114896, 0.183014, 0.2797286, 0.22747256, 0.29736078, 0.26843864, 0.20504293]",jazz
"[0.37940192, 0.28564212, 0.19926047, 0.2563093, 0.268191, 0.2125217, 0.17805842, 0.35575038, 0.3406896, 0.26853013, 0.29495773, 0.30467862]",jazz
"[0.2583492, 0.19230442, 0.19245477, 0.3507029, 0.22347987, 0.27171308, 0.24906681, 0.2547672, 0.2189602, 0.19582327, 0.35090223, 0.24663259]",jazz
"[0.36342308, 0.32759333, 0.34114298, 0.35885835, 0.3518611, 0.40057355, 0.3610352, 0.33256724, 0.3581024, 0.33248153, 0.36824933, 0.4058985]",jazz
"[0.34032816, 0.25812918, 0.3154411, 0.24932179, 0.2938082, 0.25010473, 0.29750985, 0.34400323, 0.24357413, 0.24927437, 0.21848944, 0.33139393]",jazz
"[0.12290164, 0.106731445, 0.1812806, 0.18597096, 0.27968735, 0.35170987, 0.20397796, 0.20587848, 0.24826446, 0.36131093, 0.17972538, 0.091698274]",jazz
"[0.3541322, 0.45424846, 0.6860765, 0.40128365, 0.3079371, 0.34723133, 0.38354725, 0.54012614, 0.42594242, 0.3908351, 0.3228628, 0.30931255]",jazz
"[0.24650542, 0.27663523, 0.25856972, 0.28707245, 0.2407051, 0.22639741, 0.2300599, 0.23037246, 0.31133142, 0.36789024, 0.35657948, 0.2552938]",jazz
"[0.43781897, 0.36273122, 0.42902747, 0.37733823, 0.3878433, 0.39249647, 0.33388543, 0.39802715, 0.32645822, 0.3466628, 0.26541266, 0.33920088]",jazz
"[0.25852343, 0.16909389, 0.22404028, 0.41297844, 0.3530201, 0.46514773, 0.28718042, 0.32693613, 0.4417775, 0.2851371, 0.29305968, 0.22317496]",jazz
"[0.40275598, 0.2367493, 0.3231105, 0.20800675, 0.27405068, 0.203965, 0.18809095, 0.23580663, 0.19360392, 0.3006193, 0.257532, 0.3506004]",jazz
"[0.31669068, 0.31611568, 0.39112595, 0.3976044, 0.41062102, 0.42381346, 0.3854245, 0.3955027, 0.38605177, 0.31810966, 0.3127085, 0.42006183]",jazz
"[0.3510342, 0.3099845, 0.25537014, 0.24135382, 0.13533938, 0.1571458, 0.12692434, 0.21091813, 0.2393689, 0.21146773, 0.35254896, 0.218119]",jazz
"[0.30893937, 0.32366112, 0.44823068, 0.2432266, 0.27468988, 0.39696285, 0.20401777, 0.30572715, 0.2479963, 0.37962013, 0.49053177, 0.24544884]",jazz
"[0.2856659, 0.27784634, 0.3944615, 0.36141106, 0.2922648, 0.32402566, 0.2809144, 0.40646696, 0.31641018, 0.25503242, 0.32154635, 0.27988994]",jazz
"[0.24361439, 0.26907206, 0.27052692, 0.28413543, 0.2544786, 0.41896254, 0.2891725, 0.32447582, 0.2738309, 0.2497045, 0.29890952, 0.24208254]",jazz
"[0.4404092, 0.42353794, 0.3765748, 0.4176871, 0.34067994, 0.39236507, 0.38429943, 0.41989335, 0.36518165, 0.3005098, 0.29143468, 0.29245964]",jazz
"[0.39287576, 0.23982741, 0.17708871, 0.16776502, 0.24662472, 0.35940424, 0.2552958, 0.3614372, 0.33928543, 0.25217986, 0.3142272, 0.32253295]",jazz
"[0.34141338, 0.39515358, 0.47093013, 0.39752412, 0.42201224, 0.47146845, 0.3591727, 0.3739815, 0.3229696, 0.3745344, 0.3508211, 0.31390977]",jazz
"[0.43474463, 0.3431784, 0.40031973, 0.3366056, 0.3660543, 0.36703467, 0.3410022, 0.5682916, 0.41100162, 0.42156133, 0.28918293, 0.27910945]",jazz
"[0.28537452, 0.23614155, 0.18812793, 0.27551383, 0.24711825, 0.3277764, 0.20390968, 0.22176747, 0.3030862, 0.21596846, 0.24286737, 0.22428596]",jazz
"[0.35169944, 0.21720177, 0.25218916, 0.28601715, 0.18152045, 0.29453456, 0.22058909, 0.35434178, 0.19519973, 0.26920268, 0.30433044, 0.16626054]",jazz
"[0.348383, 0.27659282, 0.15279672, 0.19406794, 0.16638127, 0.19580902, 0.22377574, 0.27439737, 0.3313303, 0.23174548, 0.20376049, 0.24154691]",jazz
"[0.23492089, 0.18788074, 0.2719169, 0.2841823, 0.2763367, 0.374894, 0.3089631, 0.3284614, 0.2035824, 0.27859047, 0.3530662, 0.3196506]",jazz
"[0.29177696, 0.21536021, 0.25837758, 0.24845067, 0.2709418, 0.21139805, 0.2226694, 0.37796026, 0.2522224, 0.32063508, 0.1881143, 0.19307919]",jazz
"[0.2508203, 0.2503623, 0.43337595, 0.33394486, 0.32777604, 0.26116106, 0.18301344, 0.279725, 0.22746906, 0.29735667, 0.26844177, 0.20506094]",jazz
"[0.37973168, 0.27892134, 0.19814222, 0.25682005, 0.26490548, 0.20998599, 0.17925017, 0.35773292, 0.33692366, 0.26701668, 0.29632574, 0.3013158]",jazz
"[0.25835258, 0.19230786, 0.19243951, 0.35072488, 0.22349165, 0.2716915, 0.2490605, 0.2547618, 0.21896303, 0.19584166, 0.35089412, 0.2466193]",jazz
"[0.5499795, 0.31618518, 0.3325721, 0.2552161, 0.30169195, 0.32065612, 0.30989587, 0.40676624, 0.31488717, 0.33758476, 0.2711126, 0.27044332]",jazz
"[0.22187161, 0.23622449, 0.47956422, 0.30240813, 0.4053469, 0.27994597, 0.265336, 0.39982197, 0.23761228, 0.21130314, 0.22575408, 0.27367795]",jazz
"[0.38514268, 0.253585, 0.28464794, 0.36004445, 0.28319496, 0.4104625, 0.25308606, 0.33628562, 0.2562814, 0.25817323, 0.25184557, 0.1908005]",jazz
"[0.42080992, 0.30744353, 0.41178164, 0.3118182, 0.3917044, 0.24902363, 0.1794, 0.29242647, 0.25351977, 0.28188035, 0.19736359, 0.3414349]",jazz
"[0.26843095, 0.25627756, 0.32289785, 0.27779475, 0.3717003, 0.4016524, 0.25087574, 0.24881801, 0.28486282, 0.480055, 0.32346246, 0.20226067]",jazz
"[0.2722291, 0.23656651, 0.34339988, 0.27093667, 0.37954468, 0.3355483, 0.23766309, 0.22653173, 0.22458881, 0.30155343, 0.1869894, 0.17758688]",jazz
"[0.29427844, 0.37299347, 0.21342385, 0.33605102, 0.33239716, 0.2397587, 0.39515623, 0.34429398, 0.3394544, 0.47544965, 0.3466266, 0.37089673]",jazz
"[0.37470397, 0.3380166, 0.3711494, 0.31776327, 0.3910076, 0.37546366, 0.32327896, 0.45818955, 0.4475361, 0.4698804, 0.32568166, 0.2555382]",jazz
"[0.47935045, 0.47601894, 0.6895284, 0.5267544, 0.45123646, 0.37620574, 0.3507323, 0.41831687, 0.3552766, 0.37228337, 0.34431902, 0.45950982]",jazz
"[0.46875742, 0.3638772, 0.4669072, 0.37756732, 0.44131318, 0.41851452, 0.44128662, 0.4554735, 0.3178635, 0.33326405, 0.34620863, 0.38742962]",jazz
"[0.34414336, 0.45293358, 0.5041468, 0.4959222, 0.5821708, 0.43471923, 0.40172282, 0.39424893, 0.35088304, 0.34820166, 0.365017, 0.47622532]",jazz
"[0.46984628, 0.4165076, 0.44762334, 0.3866665, 0.36782923, 0.33082715, 0.36825815, 0.4229037, 0.31326982, 0.42994538, 0.3819238, 0.38033804]",jazz
"[0.31511372, 0.25115168, 0.24275412, 0.41927135, 0.33090997, 0.54361135, 0.4893871, 0.30419755, 0.27351502, 0.2123858, 0.3022604, 0.2205786]",jazz
"[0.31830925, 0.2241951, 0.35834423, 0.33162588, 0.44341928, 0.25560743, 0.28571197, 0.58298194, 0.26589745, 0.34995827, 0.2868574, 0.3467481]",jazz
"[0.29969266, 0.39953962, 0.6988495, 0.4987021, 0.3416038, 0.24206951, 0.16020249, 0.21812534, 0.2582259, 0.33864573, 0.28935826, 0.36317852]",jazz
"[0.25322777, 0.22324054, 0.30730474, 0.27401525, 0.22784409, 0.3888939, 0.26865143, 0.36484873, 0.3367275, 0.30701894, 0.3477777, 0.19207165]",jazz
"[0.39609504, 0.3044072, 0.42769638, 0.27980143, 0.25373465, 0.15842058, 0.14219572, 0.18820536, 0.24274215, 0.26834124, 0.27152574, 0.4329888]",jazz
"[0.272341, 0.23668659, 0.48640922, 0.26430836, 0.31803462, 0.4052069, 0.17214163, 0.13389401, 0.12536708, 0.2918579, 0.22209255, 0.3125117]",jazz
"[0.27269244, 0.28840327, 0.22551125, 0.27177396, 0.24228965, 0.23764463, 0.15685967, 0.17661954, 0.22384422, 0.2671168, 0.22058052, 0.1884918]",jazz
"[0.3040021, 0.2790672, 0.35357526, 0.32509837, 0.30063236, 0.1662601, 0.20671225, 0.36289737, 0.3004885, 0.16055301, 0.17678252, 0.30923897]",jazz
"[0.31506944, 0.19216797, 0.19367564, 0.31300423, 0.22352695, 0.28897125, 0.24343711, 0.41460803, 0.38631168, 0.19783252, 0.23349582, 0.23238759]",jazz
"[0.28722867, 0.19990343, 0.3059603, 0.23871803, 0.4374177, 0.24338387, 0.17095883, 0.24454878, 0.1717985, 0.18093757, 0.15782838, 0.20950621]",jazz
"[0.36976752, 0.28167865, 0.4093679, 0.34258536, 0.34901097, 0.28343132, 0.25390387, 0.3847852, 0.29539403, 0.27321395, 0.24136017, 0.25187716]",jazz
"[0.27586615, 0.19640833, 0.2696097, 0.29759905, 0.26454085, 0.38858697, 0.25468412, 0.24308209, 0.2504468, 0.26052192, 0.56856346, 0.31600502]",jazz
"[0.17542914, 0.23192722, 0.19195718, 0.22957279, 0.19471273, 0.19869195, 0.18008025, 0.24040587, 0.30930993, 0.34757408, 0.23774232, 0.15161589]",jazz
"[0.3765795, 0.38068676, 0.42349845, 0.33604398, 0.29952922, 0.3134743, 0.31372243, 0.29115826, 0.27698043, 0.3207296, 0.2911024, 0.31042928]",jazz
"[0.33976337, 0.19819494, 0.22408742, 0.3653157, 0.30030328, 0.29851747, 0.30306947, 0.46206105, 0.33768672, 0.23839132, 0.25407976, 0.22984089]",jazz
"[0.53174067, 0.532015, 0.64894444, 0.48088947, 0.4520882, 0.45191297, 0.4155394, 0.5485608, 0.4263321, 0.43660542, 0.4704269, 0.45739514]",metal
"[0.4293007, 0.55409336, 0.51022506, 0.5750861, 0.4543391, 0.45148918, 0.46406266, 0.40482736, 0.45336744, 0.45091352, 0.50699025, 0.46793482]",metal
"[0.37112907, 0.42869535, 0.38583365, 0.34231097, 0.4594492, 0.41950807, 0.5618709, 0.5057575, 0.4648015, 0.47979233, 0.3829673, 0.39103666]",metal
"[0.39946312, 0.39673975, 0.4207513, 0.46804544, 0.61514455, 0.5249317, 0.43126178, 0.5243731, 0.5977607, 0.61413103, 0.44624975, 0.41304326]",metal
"[0.5873929, 0.6252649, 0.655111, 0.5918681, 0.58545077, 0.65939534, 0.6037232, 0.650861, 0.6981493, 0.7171775, 0.65102804, 0.591477]",metal
"[0.35933945, 0.37136522, 0.4865925, 0.40803653, 0.40644, 0.3681496, 0.4144415, 0.5410577, 0.4569781, 0.46651426, 0.38769686, 0.40468046]",metal
"[0.34603384, 0.35391074, 0.33965543, 0.46343008, 0.43104732, 0.59057903, 0.4850164, 0.43412542, 0.5390923, 0.41927966, 0.46245602, 0.34267604]",metal
"[0.523615, 0.59775275, 0.65344477, 0.58903056, 0.62569976, 0.58958757, 0.52757514, 0.60000545, 0.6913753, 0.609115, 0.4862365, 0.484269]",metal
"[0.50810915, 0.42926884, 0.47738743, 0.50555456, 0.65340954, 0.52778584, 0.45598882, 0.39995432, 0.30652118, 0.33935627, 0.40984365, 0.58663803]",metal
"[0.5583585, 0.547113, 0.6457233, 0.50972056, 0.3982215, 0.46589923, 0.52960324, 0.4946589, 0.48222852, 0.53952, 0.5471442, 0.60582787]",metal
"[0.5420016, 0.5038295, 0.50523365, 0.4858092, 0.49237368, 0.5012276, 0.6155632, 0.63784087, 0.569783, 0.5520941, 0.5414182, 0.55598396]",metal
"[0.40858695, 0.42784053, 0.43762773, 0.5762581, 0.56997454, 0.51896983, 0.538536, 0.6778832, 0.6522211, 0.4587548, 0.44752038, 0.41790357]",metal
"[0.6543587, 0.64704454, 0.60544693, 0.53560483, 0.6541061, 0.6233939, 0.5909419, 0.61242837, 0.6146574, 0.5649149, 0.5319162, 0.62537473]",metal
"[0.5960684, 0.6390541, 0.68441534, 0.5854604, 0.66770095, 0.7021041, 0.63079935, 0.6769262, 0.69982356, 0.6381475, 0.571981, 0.54264015]",metal
"[0.5450294, 0.5787043, 0.579381, 0.5632207, 0.60083723, 0.5777426, 0.64348197, 0.60435015, 0.5037366, 0.39799944, 0.45579332, 0.58159065]",metal
"[0.45560345, 0.3660335, 0.40542212, 0.47405723, 0.52095085, 0.46535078, 0.57567704, 0.5987389, 0.51157254, 0.46980393, 0.45925817, 0.5184349]",metal
"[0.48670298, 0.54859155, 0.52007383, 0.5120002, 0.5186502, 0.4052404, 0.35248068, 0.45802307, 0.5383077, 0.66415584, 0.57843643, 0.4399915]",metal
"[0.4751548, 0.44697112, 0.5163278, 0.58198076, 0.62643474, 0.6025794, 0.61508656, 0.6003118, 0.5850093, 0.6096057, 0.6662618, 0.6482183]",metal
"[0.5556248, 0.7156305, 0.63983655, 0.5711612, 0.5142181, 0.45808697, 0.44403207, 0.5920515, 0.6703875, 0.57869846, 0.46736398, 0.45965537]",metal
"[0.45920524, 0.45798075, 0.4937741, 0.5473556, 0.5886268, 0.56849545, 0.60833085, 0.59211344, 0.54728603, 0.5505087, 0.6476119, 0.60194]",metal
"[0.40118536, 0.40652904, 0.4494569, 0.45470172, 0.4789335, 0.48735836, 0.60261905, 0.5714324, 0.55248326, 0.5312255, 0.5052791, 0.5108865]",metal
"[0.5728364, 0.4914614, 0.50849324, 0.5166616, 0.5884083, 0.48323286, 0.50383663, 0.5717196, 0.52998084, 0.4687192, 0.49648654, 0.5752833]",metal
"[0.25886324, 0.39178124, 0.31780684, 0.39597672, 0.610188, 0.318895, 0.24973153, 0.25602135, 0.43996403, 0.6745212, 0.3070558, 0.21916592]",metal
"[0.65270746, 0.55936104, 0.5546223, 0.549783, 0.5483174, 0.51424, 0.4447969, 0.5446659, 0.5411097, 0.40995625, 0.46254396, 0.5459659]",metal
"[0.4932601, 0.40114543, 0.46492687, 0.45234376, 0.489801, 0.48030642, 0.6039517, 0.523444, 0.410983, 0.39529505, 0.4369688, 0.59232223]",metal
"[0.42056093, 0.3527196, 0.4387292, 0.58850336, 0.8091064, 0.54015774, 0.33613563, 0.36831334, 0.40030152, 0.3801193, 0.42549792, 0.52686906]",metal
"[0.37568045, 0.40471667, 0.5891051, 0.5365069, 0.5279782, 0.4150069, 0.47379416, 0.60740274, 0.6199873, 0.51771754, 0.3564187, 0.39138547]",metal
"[0.42404985, 0.39602107, 0.4217508, 0.47817236, 0.45384556, 0.4856144, 0.40059775, 0.3889374, 0.567243, 0.62437314, 0.5928167, 0.4659339]",metal
"[0.43552333, 0.47493583, 0.3989549, 0.56876683, 0.51687515, 0.53121895, 0.52430445, 0.44109774, 0.48550224, 0.45264482, 0.57747686, 0.36562672]",metal
