features,class
"[-68.860146, 40.489044, 25.370588, 35.75651, 13.383734, 2.8279078, 12.753467, 4.4852962, 3.3516154, 10.027184, -2.3804998, 2.991067, -1.797354, -3.3833578, -1.5395714, -1.6549702, -3.513972, 1.3786402, 2.029009, 1.5067812, -0.2421404, -0.6537672, 3.0515478, 2.6167798, -0.15689906, 1.1558876, -2.3581204, -2.2959702, -0.8831446, 0.56272405, -0.19087006, -5.1379323, -4.4986377, -2.6920753, 0.8799254, 0.7139576, 0.12626557, 1.8428513, 1.6778017, -0.44999677]",pop
"[-38.281654, 47.84698, 20.056112, 23.82138, 19.781307, 13.649931, 14.685269, 4.5588145, 7.7040772, 8.944439, 5.4234066, 1.1563923, 1.087511, 4.3885894, 4.5845714, 2.5459714, -0.24560438, 4.629299, 3.0109625, -1.3079076, -4.8919997, -4.398262, -3.372545, -1.3102921, 4.499982, 4.217352, 2.5609074, 2.8962, -0.045825556, 1.4834137, 4.4857316, 2.951702, -1.5159079, -4.1355534, -3.114625, -1.0085816, -1.1037318, 2.3421195, 1.8119675, -0.9233402]",pop
"[-34.210644, 40.406387, 17.489128, 13.413984, 13.248571, 7.451953, 18.189602, 2.7271252, 4.349294, 5.8229604, -1.1435417, 3.1195772, 2.4273858, -2.0804284, -1.2731378, 0.15447502, 2.3218355, 4.3090773, 2.1351738, 2.950754, -0.37652582, -1.8958076, 1.1097383, -2.5194225, -1.2268078, 1.1211723, -1.3617741, -1.6054804, -2.2842834, -2.585547, -1.3757263, -0.35318047, -1.6395288, 0.35774192, 0.6077321, 2.0043287, 0.9660806, 1.0963221, 2.666655, 0.8695364]",pop
"[-42.77917, 62.83609, 4.7744255, 24.058712, 9.644877, -1.8775445, 9.271585, -2.9615216, 3.1853058, 5.9304895, -4.7646003, 3.0226665, -1.2427323, -3.5176892, -0.32169724, -1.4421914, -1.8625424, -0.021485602, -0.72855735, -0.98591894, -0.4122999, -0.6407674, 0.046213787, -0.18202056, 0.78448594, -1.0613109, -2.0153067, -0.9006928, -0.69258755, -1.0455495, -0.8058251, -0.2645529, -0.21923457, 1.7866411, 1.3148677, 0.17252412, -2.1423843, -0.86382955, -1.6583712, -1.956576]",pop
"[-273.31802, 103.152855, 8.712922, 31.704931, 12.510407, 3.4897332, 3.933359, -0.15388507, -3.9061587, 3.2333577, -6.3654838, -1.5428927, -3.2172756, -6.771139, -3.8108754, -6.2389193, -5.6175365, -4.0192475, -2.3939455, -3.081171, -4.7917895, -1.9621395, -3.144893, -3.7081378, -1.1858307, -0.38411608, -0.9553673, 1.4904062, -0.14349075, -2.956942, -6.287068, -7.680621, -5.9743924, -4.180675, -4.2611847, -2.5664093, -2.8876095, -1.9922096, -1.9404352, -3.6305075]",pop
"[-44.98689, 69.775894, 11.840672, 8.117906, 12.628617, 7.8121014, 11.339223, 0.18483151, 9.635791, 2.8409944, 3.853339, -0.84170926, 2.1321976, 1.0832055, -0.0771043, 0.6480728, -1.4845344, 3.7256293, 4.553656, 4.2742443, -2.2579174, -2.6230054, 1.4466405, 2.5630379, -0.16853812, 0.45023224, -1.1364484, -0.90351146, 1.3337373, 0.24986424, -2.1859312, -3.0733733, 1.1522523, 1.8288885, 1.9159348, 1.7645316, 3.406488, 2.4775696, -1.0813929, -3.4365766]",pop
"[-137.74448, 100.25637, 14.398747, 15.412896, 2.327178, -1.0672593, -2.105049, -1.6893665, -5.314717, -1.78285, 1.7410489, -6.1848674, -3.032749, -9.778239, -6.661564, -3.9657829, -10.176236, -2.9669042, -3.5734053, -0.6474149, -2.8149936, 0.7491497, -2.112851, -3.8694963, -0.6393471, -0.64438486, -2.71533, -2.009072, -5.1651273, -2.1754928, -4.988632, 0.97019637, 0.15314056, -0.20430516, -0.6589368, -0.86567694, -2.3001804, 2.3695219, 0.8832616, 3.617619]",pop
"[-62.048706, 64.204506, 29.86741, 23.252483, 16.257404, 7.4441085, 8.867356, 6.4148307, 7.411366, 3.0190263, 1.4687113, 2.9790933, 1.8576168, 0.5264143, -0.3369487, 0.8092006, 1.2933501, 1.1808064, 0.85407, 0.10139445, -0.33539233, -1.8086193, -1.9464469, -2.7183747, -3.5950468, -3.0032868, -3.3307693, -3.1764452, 0.71529776, 0.607592, -0.162188, -3.4533417, -2.0290868, -4.0951996, -3.0189595, -3.5194519, -3.7766006, -3.3472664, -4.1902437, -1.921671]",pop
"[-104.46266, 86.86334, 28.752209, 26.619091, 8.907512, 5.6653743, 7.7535825, 0.4625297, 6.6260905, 6.566947, 0.37621805, 2.1416805, -0.022565212, -0.36001605, 1.3141514, 1.316762, 1.9381444, 1.227499, -0.12366303, 0.8406308, -1.2973258, 0.1896882, 2.6225817, 3.0775683, -1.9384487, -1.243098, -2.1019764, -0.016868455, -0.13337573, -2.864545, -3.2995427, -1.518948, 0.6454148, 1.7155182, -1.1981244, -1.1733242, -1.422591, -1.1830672, -2.2834451, -5.447684]",pop
"[-112.48632, 59.74963, 14.487183, 19.165525, 15.12468, -3.2217548, 6.0984907, -6.6846037, 1.4646183, -1.1716869, -1.2355337, -0.7678506, 1.8864989, -0.6805377, -2.299131, -3.5012813, -3.8953874, -3.3961256, -2.4341416, -2.0811532, -2.2094104, -3.867286, 1.6646863, 4.1100664, 3.8143556, 4.418073, -1.7025177, 0.034296565, 0.39605543, 2.0028749, -1.0440065, -0.25706074, -0.90402156, 2.9386485, 2.0569289, 1.2048235, -0.2932698, -2.857535, -1.3711008, -2.9687123]",pop
"[-81.73381, 78.610695, -17.252422, 24.50192, 8.414267, 2.150656, 5.525916, 1.9490923, 8.798312, -0.12679608, 0.49805012, 4.6413984, 2.3908508, 5.500485, 0.6239577, -1.7902766, 2.3145907, 7.849369, 5.016517, -3.3292646, -7.9309974, 0.113537095, 4.5464525, 2.021589, -1.9518588, -0.42617884, -3.0645928, -2.274856, -4.9616365, -0.6414404, 1.6482377, -3.2044508, -5.380946, 0.9785953, 0.22273768, 1.72741, 0.8285795, -5.8973074, -5.9113336, -2.247502]",pop
"[-50.462902, 56.434635, 12.568678, 11.273363, -2.7383478, 1.3627747, 4.54315, -0.95957255, 2.2985399, 2.747623, -1.9773546, 2.5896602, -4.024152, 0.6780409, -1.4051561, 3.3259351, 3.0372944, 2.6403577, 2.0825977, 1.3592511, -1.4328195, -0.63893473, 2.1245759, -0.051121924, 1.0881146, -1.8527503, -3.3923, -1.2330352, 2.3002517, 0.85114956, 0.50395215, -2.6854086, 0.20755155, 1.3316759, 0.85744125, 2.3291016, -1.4773391, -0.29135513, -1.6682081, -2.8842118]",pop
"[-47.046474, 55.77844, 27.639791, 19.186356, 15.182663, 3.1780558, 5.622395, 1.6052535, 4.1364326, 1.6200366, -1.5827997, -3.0032368, -7.630845, -3.841079, -8.110974, -3.370606, -2.266994, 4.503478, 1.4395174, -0.38030335, -6.5199785, -7.2936516, -1.9944077, 3.408441, 6.8784533, 0.3054262, -7.9304857, -9.155644, -3.4421372, 1.3524241, -2.1995175, -7.643788, -6.382333, 0.9525159, 2.84978, 2.697648, -0.7540881, -3.4503047, -6.188415, -4.678808]",pop
"[-42.878845, 54.879192, 17.034237, 19.789734, 6.8593764, 2.7694364, 11.8246565, 1.2087954, 7.942111, 1.1286347, -4.0773544, 0.12817998, -4.238941, -4.451601, -2.5105321, -2.8882313, 0.607885, 0.88661814, 2.314966, 1.9253587, 0.7011219, 1.6785668, 1.2433921, -0.9088285, 1.4712675, -0.37908226, -0.92391545, -1.8816415, -2.2133453, 0.017326208, 0.43301058, -1.1726973, -1.4686792, -2.5677412, -0.25253403, -0.5695409, -0.29094228, -0.4671428, -0.83595496, 1.1733303]",pop
"[-47.762142, 55.56731, 19.230349, 24.48204, 4.050312, 1.5448122, 6.95316, -1.0432365, 3.0896835, 1.7900028, -3.0425475, 1.9349972, -4.6770983, -2.5131195, -0.860277, -2.2851684, -1.6823615, -3.223245, 2.624563, 1.8977158, 0.4232747, 3.823858, 4.421422, -0.04357575, 2.7016416, 1.9547797, -3.7358243, -3.053812, -2.5517745, 0.48984405, 1.5058086, -0.8171683, -2.7996218, -2.158974, 0.91597843, 1.9216824, 1.6001743, 1.6389399, 1.7950276, 0.5294309]",pop
"[-44.74116, 55.061535, 27.15506, 19.494202, 14.693746, 3.204387, 5.5031357, 1.4257252, 4.4955463, 1.3721119, -1.6586044, -3.5341785, -7.919715, -3.5340233, -8.193973, -3.3960066, -2.6609547, 4.2851734, 1.3538234, -0.16828936, -6.4149833, -7.633166, -2.0104368, 3.3018737, 6.7182245, 0.37057653, -8.271569, -9.17308, -3.5507982, 1.2484891, -2.285858, -7.799662, -6.3843207, 0.77458346, 2.8334966, 2.6959732, -0.8734254, -3.4924235, -6.3732243, -4.707219]",pop
"[-8.454616, 42.056644, 8.262312, 17.968647, 14.042866, 7.3565307, 5.724671, -1.8928553, 4.611337, 2.0782142, -1.0689781, -0.6599501, -2.4383576, -1.4805458, -3.7609415, -1.6544563, -2.3662355, 0.05327845, -0.98366827, -2.602307, -1.5532464, -1.1952935, 0.999374, -0.0050572795, 2.0094004, 0.49255273, -1.6678277, -1.709784, -2.0974815, -2.3506694, -3.598713, -5.4290586, -3.6615837, -2.0634317, -1.7139854, -1.1080742, -0.9959012, -0.9639382, -2.2519133, -3.37198]",pop
"[-26.023748, 60.9253, 6.0020447, 17.740946, 5.115728, 10.427114, 2.4726, 4.9311967, 8.130399, 3.8599815, -0.17782737, 7.2514496, 4.965224, 0.9328804, -2.304142, 1.556726, 0.22423585, 1.9298676, 2.3741481, 5.438523, -2.1076176, -1.844052, 0.5205094, -0.13359764, 1.0046823, -0.6083305, -0.5457652, 0.9152434, 0.7663015, -2.8386316, -3.2073727, -4.356605, -2.6438847, -0.25051197, -2.0290525, -2.631562, -2.4854634, -1.4169956, -2.0643508, -1.6738148]",pop
"[-20.244305, 57.762615, 16.79944, 18.260643, 8.965957, 14.902181, 2.6743505, 3.7542834, 1.1086354, 1.8431588, -5.9786644, -3.6034944, -3.6503112, 0.9103671, -0.4739852, -0.411584, -4.6279235, 1.9615558, 1.5700059, 0.54469, -1.5030636, -5.112585, 2.298438, -0.4709501, 3.1738913, -0.5086349, -3.6664038, -2.4472845, -4.1051645, -5.56833, -8.168747, -3.8147783, -1.9764471, -1.1287599, -2.543832, -3.4901621, -2.5511684, -2.6782515, -1.5807291, -0.25254846]",pop
"[-42.241444, 82.16851, -2.2273612, 19.91206, 13.8555565, 0.85311663, 7.9228992, -0.71227866, 6.8727417, -1.9014206, -4.6892295, -3.169999, -2.9372368, 3.6071599, -0.065995716, 1.5997882, 0.85899055, -1.2455215, 2.5273063, 0.7808852, 0.4187521, -1.3283175, 1.2163965, 1.4168048, -0.41917872, -1.9835566, -0.7907379, 0.6592002, 0.9328249, -1.4092817, 1.0308703, 0.5049541, 1.3767157, -0.15629801, -2.0527778, 0.111056276, -3.2156346, -3.2537298, -3.724294, -1.5909386]",pop
"[-36.638824, 73.07811, 39.135193, 20.312122, 12.493178, 2.1483605, 11.728564, -2.4226382, 6.638518, 3.1705885, -5.384551, -3.1425967, -5.7730885, -7.6773415, -7.602811, -6.835557, -6.102331, -1.5734944, 2.1192527, -1.5688884, -2.8642251, -2.3216033, 2.5787995, 1.3154566, 1.8022594, 1.4497464, 0.7710287, 0.64539623, -2.2472274, -4.5870857, -3.259335, 0.3128261, 0.3252784, 0.09224116, -2.744493, 0.63057804, -1.4332432, -2.446875, -1.1135862, 1.1393886]",pop
"[-59.051575, 61.004276, 27.743502, 23.84954, 12.297715, 7.377119, 12.317067, 7.1399264, 13.406534, 2.4973204, -1.9689049, -2.4171176, -4.516287, 3.4722502, 2.044253, 3.730985, 2.5016499, 1.2773925, 3.1188366, 1.6506822, 3.480965, 2.6905916, -1.7424468, -4.0752344, -4.118127, -3.0270674, -1.8316035, -4.0183926, -2.9414077, 3.2546163, 3.2419283, -5.4380016, -8.653132, -8.514116, -5.874346, -0.9632201, -0.107581854, 3.0680058, 0.76377213, -5.3774457]",pop
"[-125.51832, 51.231625, 38.500435, 14.496834, 16.24374, 4.6439257, 12.31821, 1.1781602, 1.729141, 9.767175, -2.822853, 2.0808578, 0.85810906, -0.5036917, 1.3397868, -0.85539645, 0.49945074, 4.140392, 1.7412359, 8.2248, 3.9407525, 3.1149898, 5.5839663, 5.277548, 2.6384838, 2.8639748, 0.051967375, -1.5270327, -1.4939152, -1.3667521, -0.032172903, -0.56191903, -0.3557465, 1.2776762, -0.3917094, -0.45586964, -0.5756141, -1.2629721, -1.7557734, 0.45460868]",pop
"[-26.940434, 46.743637, 8.683473, 8.586894, 6.084411, 12.43607, 6.974732, 2.4991586, 1.1518143, 7.257162, -3.1354442, 1.2637736, 3.8410106, 4.6863008, 1.7072082, -0.9817071, -1.3003608, -2.679075, -1.2707309, -2.4859219, -4.304946, 0.2398299, 1.0440552, 0.49590975, -1.3865764, 0.5947694, -1.179744, 1.2856402, 0.6683726, -1.8733894, -3.3823688, 0.91191167, 3.426444, 1.2354203, -1.475358, -3.0438352, -4.356312, -2.2936964, -0.94579965, -1.6858978]",pop
"[-119.3696, 85.97376, 33.870014, 9.980801, 17.702011, 0.51735157, 9.578705, -5.3154035, 4.174863, 8.122891, -7.98327, 1.5733019, -2.9313235, -1.60814, -0.19623747, -2.434576, 1.2034878, 5.844037, 1.6118617, 7.5748696, 2.2287312, 2.1077533, 0.6092507, -0.34573805, -2.0844731, 4.077778, 0.9172218, 3.6663275, 1.8400694, -1.4721395, -0.19216652, -1.3739548, 1.1817583, 1.963243, -1.7546425, -0.63745147, -0.9470367, -0.52820176, -1.1172283, -0.1568203]",pop
"[-159.48033, 104.85739, -10.333497, 34.647846, -4.9781356, 26.803732, -21.9402, 23.42468, -14.025368, 19.575533, -8.296037, 9.729553, -10.074868, 1.4232851, -6.48828, 1.0727451, -9.200651, 3.2854667, -0.7637778, 3.7562706, 3.2961605, 3.0567784, -2.192417, 0.9250513, 0.91235113, 2.279641, 1.7584603, -0.3997834, -0.9302941, -1.7892507, 6.529113, 2.09115, -0.77524835, -3.929044, -3.6457205, -1.7943786, 1.1417439, -1.3384926, -0.7672583, -1.4193562]",reggae
"[-190.9372, 127.41596, -3.7882683, 26.704464, -12.820788, 23.92412, -8.222865, 9.962504, -12.229613, 13.450587, -7.066006, 1.6455318, -14.528188, -3.2282112, -10.449793, -3.4982028, -9.746694, -3.9085407, -7.650833, -3.5471926, -8.474533, -8.385983, -3.5252762, -6.4018908, -1.3730729, 0.40251523, -1.1999696, -1.1826876, -3.6394181, -10.359998, -2.787643, -1.0440042, -0.4674196, -4.0298796, -2.2359433, -2.582421, -0.17973347, -0.7962692, -0.37966818, -3.0347285]",reggae
"[-189.09105, 110.86749, 2.982771, 48.36251, -6.4262404, 20.728699, -12.56162, 15.884038, -13.630971, 9.418686, -8.044496, 8.090904, -10.641822, -2.554902, -4.7125664, -1.0281272, -3.2127206, 2.6898775, -3.9885128, 2.8629758, -4.46529, -4.3126693, -2.2267268, 0.095360234, -2.4007232, -3.8193548, -0.878276, -3.4565117, 0.47002575, -2.5019495, -1.6129433, -4.450486, -2.5748012, -0.31691167, 0.6443076, -3.2774782, -1.8587958, -1.0932691, -2.783452, -3.9417076]",reggae
"[-201.19154, 104.146736, -15.439406, 30.81282, 14.260963, 31.42331, -7.8610983, 17.96708, -4.053848, 16.94223, -11.208056, 12.122964, -5.282073, -0.684148, -1.3796265, 3.9347281, -5.8556094, 1.044637, -2.9770885, -1.3649514, 0.7783788, 1.2839274, 3.8635554, -3.259388, -0.7355722, -0.9959909, 1.8375437, -0.53691554, -4.3667827, -1.982689, 3.7633684, 3.4205642, -1.2807568, -5.1637173, -6.0773797, -1.6622704, -4.0690536, -1.2128552, 0.78314996, -2.5317457]",reggae
"[-175.57849, 104.87788, -15.688772, 27.520798, -8.110774, 24.028858, -10.312878, 18.851536, -8.380903, 11.850701, -7.579116, 12.5616455, -6.039826, 2.497356, 1.9000845, 7.1328044, -3.3741224, 12.43828, -3.3470025, 0.7457136, 1.8817855, -1.2654805, 0.0128846485, 1.6757579, 1.2566736, -0.25048685, 1.1724992, -2.5570471, -4.6169896, -3.2391293, 0.61939967, -1.3071895, -0.20464474, -5.7584057, -5.431624, -3.9876475, -0.006692531, -0.66546196, -0.756611, -3.7936373]",reggae
"[-176.76518, 116.84068, -21.308067, 38.76341, -5.4505615, 26.620836, -8.181732, 15.778047, -10.484447, 11.044604, -10.051371, 9.914848, -3.2497032, 2.8190188, -2.532647, -1.4109262, -9.884334, 3.0734856, -0.28175417, 1.9898896, 2.1236782, -4.987852, -1.2371557, 1.3852564, -1.1468543, -2.4761546, 1.6797305, -2.6109712, -0.3161792, -2.2630446, -5.4478855, -8.006351, -3.901133, 0.15522538, 1.282695, -1.9400264, -1.8461374, -1.521668, -1.503902, -5.9076986]",reggae
"[-207.39706, 134.70505, -9.09317, 38.44704, 6.303592, 22.595772, -8.299389, 16.295506, -8.471838, 4.140335, -4.3538995, 6.340493, -6.9138722, 0.95296186, -0.9485604, -2.5315037, -6.0917125, 2.485305, -6.171573, -4.5784636, -1.4636881, -4.744519, 0.3592146, 0.07801077, -0.29592118, -0.8802325, -0.3030208, -5.565035, -3.4349318, -1.8268714, 1.661939, -0.21178097, -1.6932446, -3.2172432, -3.7668686, -3.9250014, -0.18272147, -1.7828368, -1.1933556, -3.3406897]",reggae
"[-192.26941, 116.4957, -10.950728, 29.891136, -0.6596508, 21.443462, -11.864701, 18.65121, -13.07924, 14.4656515, -7.3812265, 4.820051, -2.8101099, 3.1210797, -1.6220751, -2.394694, -6.5232215, -1.4153038, -5.538162, -2.5421896, 1.2451365, -0.3991666, 1.7596674, -1.591414, -0.78631103, -0.34073484, -1.3333182, -1.7374405, -2.42017, 2.8505437, 5.048116, -0.5268202, -2.4598124, -8.181475, -3.42011, -2.1960104, -1.3342087, -2.9853013, -1.5512301, -0.47480792]",reggae
"[-194.54175, 118.60043, -6.408212, 40.801094, -3.2935102, 25.461584, -9.303606, 11.395714, -6.1569276, 15.344735, -5.1625943, 5.759956, -6.2791595, 5.8801484, -2.795967, 2.5813425, -4.752368, 4.5279517, -3.1901839, -0.32305083, -3.8208675, -3.9825077, -1.1030972, 0.48653772, 0.8869744, -5.90396, -0.71129775, -3.5935419, -4.3802266, 2.2407784, -0.38852045, -7.199833, -3.562914, -1.8443093, -0.39999166, 0.41951, 1.1675967, -2.998254, -1.4420811, -6.113474]",reggae
"[-232.50473, 131.2295, 2.6469774, 18.397951, 11.315558, 22.92844, -10.467937, 16.771238, -15.256651, 15.530609, -8.389645, 8.022548, -3.7816064, 3.111249, -1.4063516, 3.2672164, -4.095124, 2.9421623, 0.3971407, 0.019508969, 2.707342, 0.38786563, 3.34267, 0.079222426, 5.2087336, -0.07942431, 4.4686427, 3.0695748, 0.27953154, -1.0728976, -3.9487474, 0.41045633, 1.9661156, 2.498033, -0.75808847, -0.4542491, -1.2298815, 0.9536818, -1.7047541, -2.3598864]",reggae
"[-233.64264, 87.52444, -22.214462, 52.048756, -8.57561, 24.966372, -18.236244, 1.8883263, -9.132007, -0.22732475, -17.069843, -3.0311303, -9.793289, -8.795849, -7.729949, -2.188232, -13.639918, -6.4867253, -9.144659, -12.71994, -9.098687, -10.833325, -9.451408, -6.370134, -10.835482, -7.8078423, 1.6472038, -0.8847832, -1.897687, -7.369438, -2.1715078, -10.494351, -3.7572098, 1.0247493, 1.7693169, -0.09732124, -2.1296556, -4.8311014, -6.518837, -3.4226763]",reggae
"[-198.73212, 102.408325, -9.99693, 30.804916, -3.2927678, 20.279371, -5.631608, 28.096033, -11.504986, 18.203848, -7.360594, 12.280453, -4.3624167, 11.403808, -3.4637327, 2.0180342, -6.9836607, 1.1086012, -1.4949187, 1.9502726, 1.212537, 3.1052954, 0.98730373, 2.689891, 2.9361858, 1.7036624, 2.1741035, 0.05048025, 4.7752542, 1.3235214, -1.5582677, -4.0941067, -0.075753406, -1.1262251, 1.1364665, -0.39984655, -1.7140503, -1.2910315, -1.6365409, -3.63767]",reggae
"[-191.19943, 96.34123, -17.658962, 24.837395, -0.889669, 26.334473, -12.93426, 19.635569, -9.790512, 16.973425, -8.587678, 11.422936, -8.202379, 5.9587607, -1.860794, 5.956678, -8.071679, 3.3935697, -2.6479976, -0.7985889, -5.325133, -1.548174, -3.9514544, 3.3575828, -1.4097779, 1.0821415, 2.3831878, -0.8872004, -1.1298196, -6.24223, -0.73890424, 1.6903456, 1.1466075, 1.282785, -1.2067677, -3.9431157, -2.9501731, 1.3723803, 0.50680816, -2.2466097]",reggae
"[-206.51552, 122.598175, -0.57659143, 29.354094, 10.233527, 28.23236, -9.929435, 13.371487, -8.455472, 11.285515, -7.2900777, 7.07311, -10.346016, 1.9420291, -6.5417724, -0.2063466, -7.5571437, 0.40679073, -1.6579524, -0.17593369, 3.626444, -2.3880208, 1.1899947, 3.0364964, 3.1131952, -1.2223294, 2.012492, -5.8121743, -0.717826, 1.4360439, -2.1403642, -3.4484823, -6.6339717, -1.5453739, 0.34722075, -1.1614882, -0.17881733, -3.8287685, -1.9863685, -2.7305934]",reggae
"[-209.5813, 105.26066, 2.5705214, 34.898067, 15.326888, 25.199398, -6.0632267, 18.243076, -5.0739202, 8.950725, -1.018621, 8.250103, -4.0277166, 4.7467117, -1.0588844, 3.0612168, -4.6020155, 4.2569427, -2.1253924, -3.6633239, -1.8890004, 0.05420016, 1.8268133, -0.6483243, 0.06315576, 0.90866244, 6.3509483, 3.4582534, -0.2424955, -0.6539284, 2.4574099, 5.04045, 5.184164, 2.1449156, -1.929294, -4.7681303, -2.0666687, -1.438616, 0.33587, -1.5090035]",reggae
"[-157.81721, 109.850296, 8.465338, 41.79409, 5.1190033, 25.75197, -12.951751, 22.064224, -15.503763, 14.367299, -11.917588, 11.595214, -10.627039, 4.125364, -4.0408373, 3.467273, -8.397827, 1.7833028, -5.2378936, -1.460847, -1.6340702, -0.1405676, 0.0060990546, 0.90382576, 0.37407517, -3.0248053, -2.1837752, -3.7984898, -0.28608134, -0.9028975, 0.94491804, -4.398334, -2.6012914, -3.5633473, -0.5813598, 1.6219914, 0.6009095, -2.8795276, -4.4612646, -3.084796]",reggae
"[-76.086586, 101.112076, -11.623927, 46.250248, -11.212149, 31.397367, -9.473126, 22.47439, -16.812243, 15.9744, -9.512783, 11.821731, -7.8461685, 9.718278, -7.2436585, 6.178953, -8.610425, 8.079643, -5.593419, 3.7306013, 3.6506145, 2.3784103, 0.2440524, 2.212211, -0.56556886, 4.1949396, 0.6770398, 1.6624825, -1.8862579, 1.2127358, 3.4424274, -2.477638, -2.542707, -2.8855107, -0.92178625, -1.8695538, -2.0206008, -4.7651987, -0.973438, -2.0857704]",reggae
"[-154.80096, 110.02115, -18.445381, 36.652042, 0.52338856, 31.578098, -10.432264, 18.818375, -7.174978, 13.1448, -5.248939, 8.900309, -6.7106643, 6.0231557, -2.7987282, 3.635346, -2.2221212, 5.3123302, -6.5843883, -2.9296017, 2.666146, 2.0090213, 1.6245548, 2.1967459, 2.8190665, 0.03459315, 3.909278, 0.2704839, -0.5363745, 1.9454713, 2.9433272, -2.163125, -1.2488309, -4.646756, -0.59286135, -0.037863087, 3.200611, 0.8265835, -0.43268105, -2.4102695]",reggae
"[-170.86713, 107.73833, -1.7606568, 46.446262, -0.19452207, 24.93753, -10.676092, 18.083887, -10.790389, 11.160345, -7.2552204, 6.207866, -6.4697695, 2.0512216, -2.4364622, 2.5626214, -4.041814, 0.7967823, -3.751418, -1.6654918, 0.14075193, 0.9165696, -0.8168035, -1.0454348, -0.33890513, -1.195417, 3.2181804, -1.7079273, -0.009641478, 0.71227336, 1.1188817, -0.93470937, 1.2441924, -1.1234161, -1.6805664, -4.7393885, -3.3930278, -1.9453331, 1.0180249, -0.93428975]",reggae
"[-184.58188, 106.214096, 4.0007606, 38.70891, 8.411526, 30.451197, -3.3438368, 20.298872, -1.5424038, 15.91683, -6.5128145, 13.191903, -1.7114568, 6.8503737, -3.2332587, 1.8666656, -6.0403743, 3.5150418, -7.407167, -1.7401564, -6.721321, -6.035444, -3.5300212, -1.4115993, 1.4801183, 3.2194848, 4.620723, 1.6384665, -1.2134899, -1.3893008, 2.664583, -1.1007469, -3.5824392, -5.5281234, -6.861138, -3.8496146, -1.0544437, -0.2542196, 1.1420264, -5.791699]",reggae
"[-177.70435, 113.62593, 2.3215327, 35.830685, 1.5977821, 34.69096, -8.738595, 16.286312, -9.326431, 14.186765, -2.0729206, 13.133845, -7.250175, 3.5776117, -0.5806364, 4.8304925, -3.5832434, 3.7814698, -4.297672, -1.1098704, 1.0020655, -0.3394993, 2.3773444, 1.8179532, 1.9849335, 0.6468612, 0.5653289, -1.4163576, 1.2056873, -0.5014246, -1.8815601, -5.4806423, -2.2971141, -1.1489464, 3.3718402, -1.4212823, -2.0976768, -7.541323, -6.7787933, -4.3898907]",reggae
"[-88.075615, 109.439316, -25.164967, 40.39529, -8.778365, 24.714594, -11.52563, 18.510265, -8.291809, 17.030918, -8.433278, 9.7990465, -12.903516, 1.5718641, -10.537674, -0.41998386, -7.8044624, 3.4466705, -4.9901915, 0.0606397, 0.20108533, -2.4432445, -1.0012423, -2.1238933, 0.39079875, -0.36697996, -0.30621794, -0.91054183, 0.77257717, -2.2727022, 0.018369293, -2.431284, 1.109503, 0.88892865, 2.7927947, 1.1338813, 1.2117087, -2.1913545, 0.6610572, -0.020412035]",reggae
"[-91.45286, 98.79366, -23.196144, 46.873005, -6.8470945, 29.294329, -9.957947, 25.666126, -10.203301, 19.623264, -8.207199, 13.411509, -6.494058, 14.028286, 0.4157898, 12.579369, 0.35416138, 10.114628, -0.42342547, 1.302488, 0.1863162, 3.4742672, 4.7824636, 4.2820487, 5.39216, 4.0219665, 3.1768446, 1.2332168, -1.2675805, -0.37690425, 3.7832704, 2.8938837, 3.3735356, -2.6547842, -1.0317605, -2.8449903, 0.17010576, -1.6590788, -0.27132666, -4.8590164]",reggae
"[-161.77791, 78.69161, -19.243172, 55.110035, 13.188935, 30.961428, -7.0107627, 24.295376, -12.827424, 21.51842, -13.527458, 12.775019, -7.452332, 12.764471, -3.3393497, 9.142723, -7.7529426, 0.6332625, -4.118244, 0.49797985, 0.45475903, 2.533025, -1.4265612, -2.324307, -2.866926, -2.087283, -4.8836865, -4.7314825, -0.7667193, 1.2964045, 2.0886714, -4.1100063, -2.6438673, -1.8619561, 1.4575859, 0.64721674, 0.49331817, -3.727867, 1.2041988, -3.6278768]",reggae
"[-169.15335, 110.46, -8.5762, 43.884247, 0.27496952, 26.637417, -14.368152, 13.034431, -11.149249, 8.130109, -7.6929665, 10.910651, -8.175924, 2.8085628, -6.4069405, 1.105841, -4.252866, 4.344626, -3.4471128, 1.2228185, 3.5287633, 2.3029191, 0.32121438, -2.5828242, -0.17376187, -1.5718007, -0.06964196, -3.4986436, -1.5213575, 0.56144035, -1.8478719, -5.8657856, -1.7623141, -4.5378675, -0.17570294, -0.82093143, -1.5774071, -1.8841106, -1.3112172, -3.2592235]",reggae
"[-177.28357, 110.989265, -15.664686, 36.767456, 0.053476803, 24.45962, -3.7588267, 18.421553, -3.356894, 13.789159, -2.0924282, 8.603011, -5.9429135, 2.897947, -5.271761, -3.0629237, -6.1952887, 2.0540478, -0.9935377, 2.3032737, 4.6297636, 1.4578887, 1.4734046, -0.7788797, -0.6967296, -4.9735074, -0.6484816, -2.6246295, -3.6687126, -8.079463, -5.1086097, -2.8899438, 0.67191124, -2.3052897, -2.4878273, -3.920573, -2.9264026, -4.2790637, -4.668885, -0.3476091]",reggae
